163 2.592714e+01 4.023272e+01 3.697235e+01 3.517313e+01 3.568528e+01 3.888293e+01
164 2.603486e+01 4.049819e+01 3.718874e+01 3.538558e+01 3.593792e+01 3.917296e+01
165 2.614239e+01 4.076122e+01 3.740482e+01 3.559780e+01 3.619198e+01 3.946158e+01
166 2.625136e+01 4.102439e+01 3.761882e+01 3.580989e+01 3.644486e+01 3.975076e+01
167 2.635882e+01 4.128558e+01 3.783456e+01 3.602228e+01 3.670079e+01 4.004053e+01
168 2.646592e+01 4.154800e+01 3.805111e+01 3.623360e+01 3.695591e+01 4.033011e+01
169 2.657290e+01 4.181074e+01 3.826537e+01 3.644455e+01 3.721281e+01 4.062042e+01
170 2.667832e+01 4.207291e+01 3.848135e+01 3.665496e+01 3.747047e+01 4.091102e+01
171 2.678207e+01 4.233472e+01 3.869699e+01 3.686678e+01 3.773054e+01 4.120088e+01
172 2.688543e+01 4.259549e+01 3.891156e+01 3.707736e+01 3.799310e+01 4.149328e+01
173 2.698995e+01 4.285531e+01 3.912635e+01 3.728777e+01 3.825644e+01 4.178502e+01
174 2.709325e+01 4.311429e+01 3.934044e+01 3.749894e+01 3.852202e+01 4.207500e+01
175 2.719621e+01 4.337354e+01 3.955559e+01 3.771012e+01 3.878744e+01 4.236799e+01
176 2.729887e+01 4.363382e+01 3.976963e+01 3.792147e+01 3.905280e+01 4.265813e+01
177 2.740299e+01 4.389152e+01 3.998400e+01 3.813279e+01 3.932255e+01 4.294761e+01
178 2.750544e+01 4.414996e+01 4.019756e+01 3.834390e+01 3.959305e+01 4.323906e+01
179 2.760657e+01 4.440622e+01 4.041102e+01 3.855668e+01 3.986494e+01 4.352892e+01
180 2.770780e+01 4.466149e+01 4.062402e+01 3.877140e+01 4.013835e+01 4.381816e+01
181 2.780816e+01 4.491504e+01 4.084064e+01 3.898572e+01 4.041136e+01 4.410726e+01
182 2.790778e+01 4.517098e+01 4.105504e+01 3.920072e+01 4.068716e+01 4.439622e+01
183 2.800714e+01 4.542389e+01 4.126913e+01 3.941463e+01 4.096396e+01 4.468671e+01
